"Operational State,""WDM Connection Type"",""Name"",""Shape"",""Implementation State"",""Working State"",""From NE/Port #1"",""To NE/Port #1"",""Alarm Status"",""Direction"",""Flex Grid Capable"",""Band"",""NPA Name"",""Protection"",""Commissioned Status"",""Service State"",""Administrative State"",""OLC State"",""Client Signal Type"",""RX Frequency"",""TX Frequency"",""ASAP Name"",""Inter Shelf"",""Span Type"",""Cluster"",""Grid Type"",""A-Z Span Loss C"",""Z-A Span Loss C"",""A-Z Span Loss L"",""Z-A Span Loss L"",""Last Calculated Span Loss Date"",""Definition Time"",""SRG Present"",""Link Type"",""Latency (microsec.)"",""3Ê³áµˆ Party Network Name"",""3Ê³áµˆ Party Network Description"",""From NE/Port #2"",""Access Control Domain"",""OTDR Summary"",""OTDR Scan Status"",""OTDR Supported"",""Dark Fiber Associated"",""To NE/Port #2"",""Fiber Route Associated"",""Latest Note"",""ASAP"",""% Low Utilization Threshold"",""% High Utilization Threshold"",""Repeater"",""% Utilization"",""ASELL Status"",""Utilization Profile"",""Audit State"",""Allocation Cost"",""Subsea"""
"Up,""OTS"",""A32-R-0000841003-01/A32-R-0000133752-01/SFRW13081/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000841003-01/IROADM-3-7-LINEOUT"",""A32-R-0000133752-01/AHPHG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""5.26"",""5.58"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Apr 21 2021 00:17:33 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""33"",""Intrusion OK"",""Att A-B 5.7 B-A 5.5"",""A32-R-0000133752-01/AHPHG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000841003-01/IROADM-3-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""7.95"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000841003-01/A32-R-0000133889-01/SFRW07739/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000133889-01/IROADM-3-7-LINEOUT"",""A32-R-0000841003-01/IROADM-2-7-LINEIN"",""Major"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""24.5"",""32.13"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Oct 25 2021 23:52:10 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""782"",""Intrusion OK"",""Att A-B 25.1 B-A 26.6"",""A32-R-0000841003-01/IROADM-2-7-LINEOUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000133889-01/IROADM-3-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""17.71"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000841003-01/A32-R-0000840936-01/SFRW11979/OTDR-P4"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000841003-01/IROADM-4-7-LINEOUT"",""A32-R-0000840936-01/AHPLG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.1"",""8.15"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Apr 21 2021 00:16:46 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""159"",""Intrusion OK"",""Att A-B 9.4 B-A 8.5"",""A32-R-0000840936-01/AHPLG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000841003-01/IROADM-4-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""7.95"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000841003-01/A32-R-0000841128-01/SFRW15457/OTDR-P4"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000841003-01/IROADM-5-12-LINEOUT"",""A32-R-0000841128-01/AHPLG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""11.12"",""9.04"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Jan 13 2021 01:10:36 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""160"",""Intrusion OK"",""Att A-B 10.4 B-A 9.4"",""A32-R-0000841128-01/AHPLG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000841003-01/IROADM-5-12-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.08"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000841003-01/A32-R-0000841129-01/SFRW25495/OTDR-P6"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000841003-01/IROADM-5-10-LINEOUT"",""A32-R-0000841129-01/AHPHG-1-2-LINE"",""Minor"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.38"",""8.81"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Jan 14 2021 01:34:49 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""41"",""Intrusion OK"",""Att A-B 10.3 B-A 9.9"",""A32-R-0000841129-01/AHPHG-1-2-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000841003-01/IROADM-5-10-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""2.08"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000860576-01/A32-R-0000790513-01/LDOS6633/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000790513-01/IROADM-2-7-LINEOUT"",""A32-R-0000860576-01/A2325A-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""28.01"",""29.24"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Sep 01 2021 00:42:49 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""451"",""Intrusion OK"",""Att A-B 29.5 B-A 31.7"",""A32-R-0000860576-01/A2325A-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000790513-01/IROADM-2-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""20.45"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000911626-01/A32-R-0000911627-01/SFRW08049/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000911626-01/IROADM-3-6-LINEOUT"",""A32-R-0000911627-01/AHPLG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""12.85"",""12.86"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Mar 23 2021 00:15:18 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""179"",""Intrusion OK"",""Att A-B 14.2 B-A 13.2"",""A32-R-0000911627-01/AHPLG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000911626-01/IROADM-3-6-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""17.98"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000911626-01/A32-R-0000911887-01/SFRW12085/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000911626-01/IROADM-6-3-LINEOUT"",""A32-R-0000911887-01/AHPHG-1-2-LINE"",""Minor"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""0.81"",""2.96"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Mar 23 2021 00:18:39 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""3"",""Intrusion OK"",""Att A-B 3.2 B-A 3.2"",""A32-R-0000911887-01/AHPHG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000911626-01/IROADM-6-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""10.23"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000911627-01/A32-R-0000941775-01/SFRW10489/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000941775-01/IROADM-1-14-LINEOUT"",""A32-R-0000911627-01/AHPHG-2-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.92"",""16.08"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Aug 25 2022 01:34:19 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""301"",""Intrusion OK"",""Att A-B 16.1 B-A 16.5"",""A32-R-0000911627-01/AHPHG-2-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000941775-01/IROADM-1-14-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""11.36"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923747-01/A32-R-0000600872-01/SFRW13879/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000600872-01/PORT-2-7-LINEOUT"",""A32-R-0000923747-01/IROADM-6-7-LINEIN"",""Major"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""28.6"",""28.15"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Mar 14 2024 23:30:13 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""519"",""Intrusion OK"",""Att A-B 28.3 B-A 28.8"",""A32-R-0000923747-01/IROADM-6-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000600872-01/PORT-2-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""6.25"",""NA"",""DEFAULT"",""N/A"",""20"","""""
"Up,""OTS"",""A32-R-0000923747-01/A32-R-0000600873-01/SFRW12429/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000600873-01/IROADM-2-8-LINEOUT"",""A32-R-0000923747-01/IROADM-5-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""25.44"",""25.08"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Apr 11 2022 23:20:30 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""406"",""Intrusion OK"",""Att A-B 24.9 B-A 25.3"",""A32-R-0000923747-01/IROADM-5-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000600873-01/IROADM-2-8-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""11.46"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923747-01/A32-R-0000782061-01/SFRW07937/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923747-01/IROADM-1-3-LINEOUT"",""A32-R-0000782061-01/AHPHG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""10.18"",""10.13"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Mar 31 2021 00:59:01 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""118"",""Intrusion OK"",""Att A-B 9.8 B-A 10.7"",""A32-R-0000782061-01/AHPHG-1-2-LINE"",""unknown unknown"",""LOS No Fibercut"",""Success"",""True"",""False"",""A32-R-0000923747-01/IROADM-1-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.5"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923747-01/A32-R-0000911626-01/SFRW08557/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923747-01/IROADM-2-15-LINEOUT"",""A32-R-0000911626-01/IROADM-1-6-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.03"",""13.95"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Apr 01 2021 01:02:11 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""255"",""Intrusion OK"",""Att A-B 14.8 B-A13.7"",""A32-R-0000911626-01/IROADM-1-6-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000923747-01/IROADM-2-15-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.5"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923747-01/A32-R-0000923759-01/SFRW10305/OTDR-P6"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923759-01/IROADM-1-3-LINEOUT"",""A32-R-0000923747-01/IROADM-3-3-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""5.25"",""4.77"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Tue Jul 13 2021 00:11:57 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""32"",""Intrusion OK"",""Att A-B 4.7 B-A 5.9"",""A32-R-0000923747-01/IROADM-3-3-LINEOUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000923759-01/IROADM-1-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""21.61"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923747-01/A32-R-0000924015-01/SFRW10887/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923747-01/IROADM-4-3-LINEOUT"",""A32-R-0000924015-01/AHPHG-1-2-LINE"",""Cleared"",""Bidirectional"",""No"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""4"",""3.96"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Mar 15 2021 22:49:47 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""31"",""Intrusion OK"",""Att A-B 4.1 B-A 4.1"",""A32-R-0000924015-01/AHPHG-1-2-LINE"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000923747-01/IROADM-4-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""7.95"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923759-01/A32-R-0000932035-01/SFRW31581/OTDR-P7"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923759-01/IROADM-8-7-LINEOUT"",""A32-R-0000932035-01/IROADM-1-2-LINEIN"",""Major"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""12.17"",""10.64"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Aug 30 2021 13:53:05 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""114"",""Intrusion OK"",""Att A-B 12.2 B-A 10.8"",""A32-R-0000932035-01/IROADM-1-2-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000923759-01/IROADM-8-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""5.21"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000923759-01/A4-R-0000951491-02/SFRW15901/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000923759-01/IROADM-3-7-LINEOUT"",""A4-R-0000951491-02/AHPLG-1-8-LINE"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""15.19"",""15.65"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Fri Jun 28 2024 02:27:57 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""249"","""","""",""A4-R-0000951491-02/AHPLG-1-8-LINE"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000923759-01/IROADM-3-7-LINEIN"",""False"","" "",""Not Set"",""50"",""80"",""False"",""5.65"",""NA"",""DEFAULT"",""N/A"",""20"","""""
"Up,""OTS"",""A32-R-0000931885-01/A32-R-0000923747-01/SFRW17961/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000931885-01/IROADM-1-3-LINEOUT"",""A32-R-0000923747-01/IROADM-9-17-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""9.94"",""10.88"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Oct 13 2021 23:49:19 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""63"",""Intrusion OK"",""Att A-B 9.5 B-A 9.8"",""A32-R-0000923747-01/IROADM-9-17-LINEOUT"",""unknown unknown"",""LOS No Fibercut"",""Success"",""True"",""False"",""A32-R-0000931885-01/IROADM-1-3-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""20.83"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000931885-01/A32-R-9310000035-01/SFRW17963/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-9310000035-01/IROADM-4-7-LINEOUT"",""A32-R-0000931885-01/IROADM-2-3-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""8.11"",""6.72"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Jun 03 2021 01:41:32 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""44"",""Intrusion OK"",""Att A-B 6 B-A 7.5"",""A32-R-0000931885-01/IROADM-2-3-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-9310000035-01/IROADM-4-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""12.5"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000931917-01/A32-R-0000940052-01/SFRW10373/OTDR-P6"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000940052-01/IROADM-3-7-LINEOUT"",""A32-R-0000931917-01/IROADM-1-7-LINEIN"",""Major"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""4.27"",""5.33"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Jul 05 2021 23:43:56 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""39"",""Intrusion OK"",""Att A-B 4.3 B-A 5.2"",""A32-R-0000931917-01/IROADM-1-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000940052-01/IROADM-3-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""10.42"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000940052-01/A32-R-0000941775-01/SFRW10321/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000940052-01/IROADM-1-7-LINEOUT"",""A32-R-0000941775-01/IROADM-2-11-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""7.33"",""6.12"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Thu Aug 25 2022 01:37:57 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""78"",""Intrusion OK"",""Att A-B 6.2 B-A 7.4"",""A32-R-0000941775-01/IROADM-2-11-LINEOUT"",""unknown unknown"",""Discrepancy Detected"",""Success"",""True"",""False"",""A32-R-0000940052-01/IROADM-1-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""15.36"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000940052-01/A32-R-0000941873-01/SFRW10891/OTDR-P9"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000940052-01/IROADM-4-7-LINEOUT"",""A32-R-0000941873-01/PORT-1-7-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""2.7"",""2.28"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Mon Oct 30 2023 22:45:05 GMT+0100 (heure normale dâ€™Europe centrale)"",""Not Present"",""Legacy"",""9"",""Intrusion OK"",""Att A-B 2.2 B-A 2.7"",""A32-R-0000941873-01/PORT-1-7-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000940052-01/IROADM-4-7-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""10.16"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
"Up,""OTS"",""A32-R-0000941775-01/A32-R-0000756033-01/SFRW16883/OTDR-P8"",""Four Ended"",""Implemented"",""Normal"",""A32-R-0000756033-01/IROADM-3-11-LINEOUT"",""A32-R-0000941775-01/IROADM-6-9-LINEIN"",""Cleared"",""Bidirectional"",""Yes"",""C"","""",""Unprotected"",""Commissioned"",""In Service"",""In Service"",""In Service"",""-"","""","""",""default ASAP"",""normal"",""Dual Fiber"",""Normal"",""Standard"",""12.91"",""13.01"",""NA"",""NA"",""Wed Jul 10 2024 02:00:00 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Wed Sep 21 2022 23:16:50 GMT+0200 (heure dâ€™Ã©tÃ© dâ€™Europe centrale)"",""Not Present"",""Legacy"",""73"",""Intrusion OK"",""Att A-B 12.3 B-A 12.1"",""A32-R-0000941775-01/IROADM-6-9-LINEOUT"",""unknown unknown"",""No Fibercut"",""Success"",""True"",""False"",""A32-R-0000756033-01/IROADM-3-11-LINEIN"",""False"","" "",""Enabled"",""50"",""80"",""False"",""22.4"",""NA"",""DEFAULT"",""N/A"",""20"",""False"""
